filepath,filename,label,second,player,group
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0188_p1_v6.jpg,sec_0188_p1_v6.jpg,0_healthy,188,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0188_p2_v5.jpg,sec_0188_p2_v5.jpg,0_healthy,188,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0188_p3_v6.jpg,sec_0188_p3_v6.jpg,0_healthy,188,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0191_p0_v5.jpg,sec_0191_p0_v5.jpg,0_healthy,191,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0191_p1_v5.jpg,sec_0191_p1_v5.jpg,0_healthy,191,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0191_p1_v6.jpg,sec_0191_p1_v6.jpg,0_healthy,191,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0191_p2_v5.jpg,sec_0191_p2_v5.jpg,0_healthy,191,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0191_p3_v6.jpg,sec_0191_p3_v6.jpg,0_healthy,191,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0194_p0_v5.jpg,sec_0194_p0_v5.jpg,0_healthy,194,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0194_p1_v5.jpg,sec_0194_p1_v5.jpg,0_healthy,194,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0194_p1_v6.jpg,sec_0194_p1_v6.jpg,0_healthy,194,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0194_p2_v5.jpg,sec_0194_p2_v5.jpg,0_healthy,194,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0194_p3_v6.jpg,sec_0194_p3_v6.jpg,0_healthy,194,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0197_p0_v5.jpg,sec_0197_p0_v5.jpg,0_healthy,197,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0197_p1_v5.jpg,sec_0197_p1_v5.jpg,0_healthy,197,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0197_p1_v6.jpg,sec_0197_p1_v6.jpg,0_healthy,197,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0197_p2_v5.jpg,sec_0197_p2_v5.jpg,0_healthy,197,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0197_p3_v6.jpg,sec_0197_p3_v6.jpg,0_healthy,197,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0199_p0_v9.jpg,sec_0199_p0_v9.jpg,0_healthy,199,p0,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0199_p1_v9.jpg,sec_0199_p1_v9.jpg,0_healthy,199,p1,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0200_p0_v5.jpg,sec_0200_p0_v5.jpg,0_healthy,200,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0200_p0_v9.jpg,sec_0200_p0_v9.jpg,0_healthy,200,p0,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0200_p1_v5.jpg,sec_0200_p1_v5.jpg,0_healthy,200,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0200_p1_v6.jpg,sec_0200_p1_v6.jpg,0_healthy,200,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0200_p1_v9.jpg,sec_0200_p1_v9.jpg,0_healthy,200,p1,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0200_p2_v5.jpg,sec_0200_p2_v5.jpg,0_healthy,200,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0200_p3_v6.jpg,sec_0200_p3_v6.jpg,0_healthy,200,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0201_p0_v9.jpg,sec_0201_p0_v9.jpg,0_healthy,201,p0,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0201_p1_v9.jpg,sec_0201_p1_v9.jpg,0_healthy,201,p1,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0202_p1_v9.jpg,sec_0202_p1_v9.jpg,0_healthy,202,p1,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0203_p0_v5.jpg,sec_0203_p0_v5.jpg,0_healthy,203,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0203_p0_v9.jpg,sec_0203_p0_v9.jpg,0_healthy,203,p0,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0203_p1_v5.jpg,sec_0203_p1_v5.jpg,0_healthy,203,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0203_p1_v6.jpg,sec_0203_p1_v6.jpg,0_healthy,203,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0203_p1_v9.jpg,sec_0203_p1_v9.jpg,0_healthy,203,p1,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0203_p2_v5.jpg,sec_0203_p2_v5.jpg,0_healthy,203,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0203_p3_v6.jpg,sec_0203_p3_v6.jpg,0_healthy,203,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0204_p0_v9.jpg,sec_0204_p0_v9.jpg,0_healthy,204,p0,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0205_p1_v9.jpg,sec_0205_p1_v9.jpg,0_healthy,205,p1,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0205_p2_v9.jpg,sec_0205_p2_v9.jpg,0_healthy,205,p2,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0206_p0_v5.jpg,sec_0206_p0_v5.jpg,0_healthy,206,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0206_p0_v9.jpg,sec_0206_p0_v9.jpg,0_healthy,206,p0,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0206_p1_v5.jpg,sec_0206_p1_v5.jpg,0_healthy,206,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0206_p1_v6.jpg,sec_0206_p1_v6.jpg,0_healthy,206,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0206_p1_v9.jpg,sec_0206_p1_v9.jpg,0_healthy,206,p1,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0206_p2_v5.jpg,sec_0206_p2_v5.jpg,0_healthy,206,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0206_p2_v9.jpg,sec_0206_p2_v9.jpg,0_healthy,206,p2,v09
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0206_p3_v6.jpg,sec_0206_p3_v6.jpg,0_healthy,206,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0209_p0_v5.jpg,sec_0209_p0_v5.jpg,0_healthy,209,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0209_p0_v6.jpg,sec_0209_p0_v6.jpg,0_healthy,209,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0209_p1_v5.jpg,sec_0209_p1_v5.jpg,0_healthy,209,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0209_p1_v6.jpg,sec_0209_p1_v6.jpg,0_healthy,209,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0209_p2_v5.jpg,sec_0209_p2_v5.jpg,0_healthy,209,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0209_p3_v6.jpg,sec_0209_p3_v6.jpg,0_healthy,209,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0212_p0_v5.jpg,sec_0212_p0_v5.jpg,0_healthy,212,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0212_p0_v6.jpg,sec_0212_p0_v6.jpg,0_healthy,212,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0212_p1_v5.jpg,sec_0212_p1_v5.jpg,0_healthy,212,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0212_p1_v6.jpg,sec_0212_p1_v6.jpg,0_healthy,212,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0212_p2_v5.jpg,sec_0212_p2_v5.jpg,0_healthy,212,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0212_p3_v6.jpg,sec_0212_p3_v6.jpg,0_healthy,212,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0215_p0_v5.jpg,sec_0215_p0_v5.jpg,0_healthy,215,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0215_p0_v6.jpg,sec_0215_p0_v6.jpg,0_healthy,215,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0215_p1_v5.jpg,sec_0215_p1_v5.jpg,0_healthy,215,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0215_p1_v6.jpg,sec_0215_p1_v6.jpg,0_healthy,215,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0215_p2_v5.jpg,sec_0215_p2_v5.jpg,0_healthy,215,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0215_p3_v6.jpg,sec_0215_p3_v6.jpg,0_healthy,215,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0218_p0_v5.jpg,sec_0218_p0_v5.jpg,0_healthy,218,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0218_p0_v6.jpg,sec_0218_p0_v6.jpg,0_healthy,218,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0218_p1_v5.jpg,sec_0218_p1_v5.jpg,0_healthy,218,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0218_p1_v6.jpg,sec_0218_p1_v6.jpg,0_healthy,218,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0218_p3_v6.jpg,sec_0218_p3_v6.jpg,0_healthy,218,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0221_p0_v5.jpg,sec_0221_p0_v5.jpg,0_healthy,221,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0221_p0_v6.jpg,sec_0221_p0_v6.jpg,0_healthy,221,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0221_p1_v5.jpg,sec_0221_p1_v5.jpg,0_healthy,221,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0221_p1_v6.jpg,sec_0221_p1_v6.jpg,0_healthy,221,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0221_p3_v6.jpg,sec_0221_p3_v6.jpg,0_healthy,221,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0224_p0_v5.jpg,sec_0224_p0_v5.jpg,0_healthy,224,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0224_p0_v6.jpg,sec_0224_p0_v6.jpg,0_healthy,224,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0224_p1_v5.jpg,sec_0224_p1_v5.jpg,0_healthy,224,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0224_p1_v6.jpg,sec_0224_p1_v6.jpg,0_healthy,224,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0224_p3_v6.jpg,sec_0224_p3_v6.jpg,0_healthy,224,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0227_p0_v5.jpg,sec_0227_p0_v5.jpg,0_healthy,227,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0227_p1_v5.jpg,sec_0227_p1_v5.jpg,0_healthy,227,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0227_p1_v6.jpg,sec_0227_p1_v6.jpg,0_healthy,227,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0227_p3_v6.jpg,sec_0227_p3_v6.jpg,0_healthy,227,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0230_p0_v5.jpg,sec_0230_p0_v5.jpg,0_healthy,230,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0230_p1_v5.jpg,sec_0230_p1_v5.jpg,0_healthy,230,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0230_p1_v6.jpg,sec_0230_p1_v6.jpg,0_healthy,230,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0230_p3_v6.jpg,sec_0230_p3_v6.jpg,0_healthy,230,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0233_p0_v5.jpg,sec_0233_p0_v5.jpg,0_healthy,233,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0233_p1_v5.jpg,sec_0233_p1_v5.jpg,0_healthy,233,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0233_p1_v6.jpg,sec_0233_p1_v6.jpg,0_healthy,233,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0233_p2_v5.jpg,sec_0233_p2_v5.jpg,0_healthy,233,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0233_p3_v6.jpg,sec_0233_p3_v6.jpg,0_healthy,233,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0236_p0_v5.jpg,sec_0236_p0_v5.jpg,0_healthy,236,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0236_p1_v5.jpg,sec_0236_p1_v5.jpg,0_healthy,236,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0236_p1_v6.jpg,sec_0236_p1_v6.jpg,0_healthy,236,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0236_p3_v6.jpg,sec_0236_p3_v6.jpg,0_healthy,236,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0239_p0_v5.jpg,sec_0239_p0_v5.jpg,0_healthy,239,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0239_p1_v5.jpg,sec_0239_p1_v5.jpg,0_healthy,239,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0239_p1_v6.jpg,sec_0239_p1_v6.jpg,0_healthy,239,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0239_p3_v6.jpg,sec_0239_p3_v6.jpg,0_healthy,239,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0242_p0_v5.jpg,sec_0242_p0_v5.jpg,0_healthy,242,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0242_p1_v5.jpg,sec_0242_p1_v5.jpg,0_healthy,242,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0242_p1_v6.jpg,sec_0242_p1_v6.jpg,0_healthy,242,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0242_p3_v6.jpg,sec_0242_p3_v6.jpg,0_healthy,242,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0245_p0_v5.jpg,sec_0245_p0_v5.jpg,0_healthy,245,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0245_p1_v5.jpg,sec_0245_p1_v5.jpg,0_healthy,245,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0245_p1_v6.jpg,sec_0245_p1_v6.jpg,0_healthy,245,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0245_p3_v6.jpg,sec_0245_p3_v6.jpg,0_healthy,245,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0248_p0_v5.jpg,sec_0248_p0_v5.jpg,0_healthy,248,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0248_p1_v5.jpg,sec_0248_p1_v5.jpg,0_healthy,248,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0248_p1_v6.jpg,sec_0248_p1_v6.jpg,0_healthy,248,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0248_p3_v6.jpg,sec_0248_p3_v6.jpg,0_healthy,248,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0251_p0_v5.jpg,sec_0251_p0_v5.jpg,0_healthy,251,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0251_p1_v5.jpg,sec_0251_p1_v5.jpg,0_healthy,251,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0251_p1_v6.jpg,sec_0251_p1_v6.jpg,0_healthy,251,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0251_p3_v6.jpg,sec_0251_p3_v6.jpg,0_healthy,251,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0254_p0_v5.jpg,sec_0254_p0_v5.jpg,0_healthy,254,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0254_p1_v5.jpg,sec_0254_p1_v5.jpg,0_healthy,254,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0254_p1_v6.jpg,sec_0254_p1_v6.jpg,0_healthy,254,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0254_p3_v6.jpg,sec_0254_p3_v6.jpg,0_healthy,254,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0257_p0_v5.jpg,sec_0257_p0_v5.jpg,0_healthy,257,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0257_p1_v5.jpg,sec_0257_p1_v5.jpg,0_healthy,257,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0257_p1_v6.jpg,sec_0257_p1_v6.jpg,0_healthy,257,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0257_p3_v6.jpg,sec_0257_p3_v6.jpg,0_healthy,257,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0260_p0_v5.jpg,sec_0260_p0_v5.jpg,0_healthy,260,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0260_p1_v5.jpg,sec_0260_p1_v5.jpg,0_healthy,260,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0260_p1_v6.jpg,sec_0260_p1_v6.jpg,0_healthy,260,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0260_p3_v6.jpg,sec_0260_p3_v6.jpg,0_healthy,260,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0263_p1_v6.jpg,sec_0263_p1_v6.jpg,0_healthy,263,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0263_p3_v6.jpg,sec_0263_p3_v6.jpg,0_healthy,263,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0266_p1_v6.jpg,sec_0266_p1_v6.jpg,0_healthy,266,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0266_p3_v6.jpg,sec_0266_p3_v6.jpg,0_healthy,266,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0269_p1_v6.jpg,sec_0269_p1_v6.jpg,0_healthy,269,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0269_p3_v6.jpg,sec_0269_p3_v6.jpg,0_healthy,269,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0272_p1_v6.jpg,sec_0272_p1_v6.jpg,0_healthy,272,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0272_p3_v6.jpg,sec_0272_p3_v6.jpg,0_healthy,272,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0275_p1_v6.jpg,sec_0275_p1_v6.jpg,0_healthy,275,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0275_p3_v6.jpg,sec_0275_p3_v6.jpg,0_healthy,275,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0278_p1_v6.jpg,sec_0278_p1_v6.jpg,0_healthy,278,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0278_p3_v6.jpg,sec_0278_p3_v6.jpg,0_healthy,278,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0281_p3_v6.jpg,sec_0281_p3_v6.jpg,0_healthy,281,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0284_p3_v6.jpg,sec_0284_p3_v6.jpg,0_healthy,284,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0287_p3_v6.jpg,sec_0287_p3_v6.jpg,0_healthy,287,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0290_p3_v6.jpg,sec_0290_p3_v6.jpg,0_healthy,290,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0293_p3_v6.jpg,sec_0293_p3_v6.jpg,0_healthy,293,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0296_p3_v6.jpg,sec_0296_p3_v6.jpg,0_healthy,296,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0299_p3_v6.jpg,sec_0299_p3_v6.jpg,0_healthy,299,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0302_p3_v6.jpg,sec_0302_p3_v6.jpg,0_healthy,302,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0065_p2_v6.jpg,sec_0065_p2_v6.jpg,1_injured,65,p2,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0068_p2_v6.jpg,sec_0068_p2_v6.jpg,1_injured,68,p2,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0072_p2_v15.jpg,sec_0072_p2_v15.jpg,1_injured,72,p2,v15
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0075_p2_v15.jpg,sec_0075_p2_v15.jpg,1_injured,75,p2,v15
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0078_p2_v15.jpg,sec_0078_p2_v15.jpg,1_injured,78,p2,v15
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0089_p3_v5.jpg,sec_0089_p3_v5.jpg,1_injured,89,p3,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0092_p3_v5.jpg,sec_0092_p3_v5.jpg,1_injured,92,p3,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0095_p3_v5.jpg,sec_0095_p3_v5.jpg,1_injured,95,p3,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0098_p3_v5.jpg,sec_0098_p3_v5.jpg,1_injured,98,p3,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0101_p3_v5.jpg,sec_0101_p3_v5.jpg,1_injured,101,p3,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0104_p0_v6.jpg,sec_0104_p0_v6.jpg,1_injured,104,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\1_injured\sec_0104_p2_v6.jpg,sec_0104_p2_v6.jpg,1_injured,104,p2,v06
